Batch,Phase,Name,Time,Duration_Sec,Duration_Min
44226,4,Global,2023-02-11 10:19:25,7390.0,02:03:10
44226,4,Global,2023-02-11 20:49:30,34245.0,09:30:45
44226,4,Global,2023-02-12 04:28:05,27215.0,07:33:35
44226,4,Global,2023-02-12 07:41:10,11395.0,03:09:55
44226,4,Global,2023-02-12 15:19:00,27330.0,07:35:30
44226,4,Global,2023-02-12 19:51:25,15705.0,04:21:45
44226,4,Global,2023-02-12 23:15:40,12140.0,03:22:20
44226,4,Global,2023-02-13 03:05:20,13670.0,03:47:50
44226,4,Global,2023-02-13 06:09:20,10930.0,03:02:10
44226,4,Global,2023-02-13 13:30:15,26345.0,07:19:05
44226,4,Global,2023-02-13 22:33:35,7735.0,02:08:55
44226,4,Global,2023-02-14 03:33:55,18020.0,05:00:20
44226,4,Global,2023-02-14 06:07:30,9215.0,02:33:35
44245,0,Operating,2023-02-11 10:19:25,3560.0,00:59:20
44245,0,Operating,2023-02-11 20:49:30,300.0,00:05:00
44245,0,Operating,2023-02-12 04:28:05,190.0,00:03:10
44245,0,Operating,2023-02-12 07:41:10,140.0,00:02:20
44245,0,Operating,2023-02-12 15:19:00,640.0,00:10:40
44245,0,Operating,2023-02-12 19:51:25,115.0,00:01:55
44245,0,Operating,2023-02-12 23:15:40,110.0,00:01:50
44245,0,Operating,2023-02-13 03:05:20,110.0,00:01:50
44245,0,Operating,2023-02-13 06:09:20,110.0,00:01:50
44245,0,Operating,2023-02-13 13:30:15,24865.0,06:54:25
44245,0,Operating,2023-02-13 22:33:35,0.0,00:00:00
44245,0,Operating,2023-02-14 03:33:55,0.0,00:00:00
44245,1,Inicio,2023-02-11 08:16:15,10.0,00:00:10
44245,1,Inicio,2023-02-11 11:18:45,335.0,00:05:35
44245,1,Inicio,2023-02-11 20:54:30,115.0,00:01:55
44245,1,Inicio,2023-02-12 04:31:15,40.0,00:00:40
44245,1,Inicio,2023-02-12 07:43:30,115.0,00:01:55
44245,1,Inicio,2023-02-12 15:29:40,20.0,00:00:20
44245,1,Inicio,2023-02-12 19:53:20,120.0,00:02:00
44245,1,Inicio,2023-02-12 23:17:30,120.0,00:02:00
44245,1,Inicio,2023-02-13 03:07:10,120.0,00:02:00
44245,1,Inicio,2023-02-13 06:11:10,115.0,00:01:55
44245,1,Inicio,2023-02-13 20:24:40,410.0,00:06:50
44245,1,Inicio,2023-02-13 22:33:35,70.0,00:01:10
44245,1,Inicio,2023-02-14 03:33:55,10.0,00:00:10
44245,2,Medicion,2023-02-11 08:16:25,7370.0,02:02:50
44245,2,Medicion,2023-02-11 11:24:20,5925.0,01:38:45
44245,2,Medicion,2023-02-11 20:56:25,10165.0,02:49:25
44245,2,Medicion,2023-02-12 04:31:55,8010.0,02:13:30
44245,2,Medicion,2023-02-12 07:45:25,5785.0,01:36:25
44245,2,Medicion,2023-02-12 15:30:00,10265.0,02:51:05
44245,2,Medicion,2023-02-12 19:55:20,6560.0,01:49:20
44245,2,Medicion,2023-02-12 23:19:30,9290.0,02:34:50
44245,2,Medicion,2023-02-13 03:09:10,5755.0,01:35:55
44245,2,Medicion,2023-02-13 06:13:05,9365.0,02:36:05
44245,2,Medicion,2023-02-13 20:31:30,19245.0,05:20:45
44245,2,Medicion,2023-02-13 22:34:45,11850.0,03:17:30
44245,2,Medicion,2023-02-14 03:34:05,5350.0,01:29:10
44245,3,Recirculacion,2023-02-11 10:19:15,10.0,00:00:10
44245,3,Recirculacion,2023-02-11 13:03:05,27985.0,07:46:25
44245,3,Recirculacion,2023-02-11 23:45:50,16935.0,04:42:15
44245,3,Recirculacion,2023-02-12 06:45:25,3345.0,00:55:45
44245,3,Recirculacion,2023-02-12 09:21:50,21430.0,05:57:10
44245,3,Recirculacion,2023-02-12 18:21:05,5420.0,01:30:20
44245,3,Recirculacion,2023-02-12 21:44:40,5460.0,01:31:00
44245,3,Recirculacion,2023-02-13 01:54:20,4260.0,01:11:00
44245,3,Recirculacion,2023-02-13 04:45:05,5055.0,01:24:15
44245,3,Recirculacion,2023-02-13 08:49:10,16865.0,04:41:05
44245,3,Recirculacion,2023-02-14 01:52:15,6100.0,01:41:40
44245,3,Recirculacion,2023-02-14 05:03:15,3855.0,01:04:15
44245,4,Global,2023-02-11 10:19:25,7390.0,02:03:10
44245,4,Global,2023-02-11 20:49:30,34245.0,09:30:45
44245,4,Global,2023-02-12 04:28:05,27215.0,07:33:35
44245,4,Global,2023-02-12 07:41:10,11395.0,03:09:55
44245,4,Global,2023-02-12 15:19:00,27330.0,07:35:30
44245,4,Global,2023-02-12 19:51:25,15705.0,04:21:45
44245,4,Global,2023-02-12 23:15:40,12140.0,03:22:20
44245,4,Global,2023-02-13 03:05:20,13670.0,03:47:50
44245,4,Global,2023-02-13 06:09:20,10930.0,03:02:10
44245,4,Global,2023-02-13 13:30:15,26345.0,07:19:05
44245,4,Global,2023-02-13 22:33:35,7735.0,02:08:55
44245,4,Global,2023-02-14 03:33:55,18020.0,05:00:20
44245,4,Global,2023-02-14 06:07:30,9215.0,02:33:35
44247,0,Operating,2023-02-11 10:19:25,3560.0,00:59:20
44247,0,Operating,2023-02-11 20:49:30,300.0,00:05:00
44247,0,Operating,2023-02-12 04:28:05,190.0,00:03:10
44247,0,Operating,2023-02-12 07:41:10,140.0,00:02:20
44247,0,Operating,2023-02-12 15:19:00,640.0,00:10:40
44247,0,Operating,2023-02-12 19:51:25,115.0,00:01:55
44247,0,Operating,2023-02-12 23:15:40,110.0,00:01:50
44247,0,Operating,2023-02-13 03:05:20,110.0,00:01:50
44247,0,Operating,2023-02-13 06:09:20,110.0,00:01:50
44247,0,Operating,2023-02-13 13:30:15,24865.0,06:54:25
44247,0,Operating,2023-02-13 22:33:35,0.0,00:00:00
44247,0,Operating,2023-02-14 03:33:55,0.0,00:00:00
44247,1,Inicio,2023-02-11 08:16:15,10.0,00:00:10
44247,1,Inicio,2023-02-11 11:18:45,335.0,00:05:35
44247,1,Inicio,2023-02-11 20:54:30,115.0,00:01:55
44247,1,Inicio,2023-02-12 04:31:15,40.0,00:00:40
44247,1,Inicio,2023-02-12 07:43:30,115.0,00:01:55
44247,1,Inicio,2023-02-12 15:29:40,20.0,00:00:20
44247,1,Inicio,2023-02-12 19:53:20,120.0,00:02:00
44247,1,Inicio,2023-02-12 23:17:30,120.0,00:02:00
44247,1,Inicio,2023-02-13 03:07:10,120.0,00:02:00
44247,1,Inicio,2023-02-13 06:11:10,115.0,00:01:55
44247,1,Inicio,2023-02-13 20:24:40,410.0,00:06:50
44247,1,Inicio,2023-02-13 22:33:35,70.0,00:01:10
44247,1,Inicio,2023-02-14 03:33:55,10.0,00:00:10
44247,2,Medicion,2023-02-11 08:16:25,7370.0,02:02:50
44247,2,Medicion,2023-02-11 11:24:20,5925.0,01:38:45
44247,2,Medicion,2023-02-11 20:56:25,10165.0,02:49:25
44247,2,Medicion,2023-02-12 04:31:55,8010.0,02:13:30
44247,2,Medicion,2023-02-12 07:45:25,5785.0,01:36:25
44247,2,Medicion,2023-02-12 15:30:00,10265.0,02:51:05
44247,2,Medicion,2023-02-12 19:55:20,6560.0,01:49:20
44247,2,Medicion,2023-02-12 23:19:30,9290.0,02:34:50
44247,2,Medicion,2023-02-13 03:09:10,5755.0,01:35:55
44247,2,Medicion,2023-02-13 06:13:05,9365.0,02:36:05
44247,2,Medicion,2023-02-13 20:31:30,19245.0,05:20:45
44247,2,Medicion,2023-02-13 22:34:45,11850.0,03:17:30
44247,2,Medicion,2023-02-14 03:34:05,5350.0,01:29:10
44247,3,Recirculacion,2023-02-11 10:19:15,10.0,00:00:10
44247,3,Recirculacion,2023-02-11 13:03:05,27985.0,07:46:25
44247,3,Recirculacion,2023-02-11 23:45:50,16935.0,04:42:15
44247,3,Recirculacion,2023-02-12 06:45:25,3345.0,00:55:45
44247,3,Recirculacion,2023-02-12 09:21:50,21430.0,05:57:10
44247,3,Recirculacion,2023-02-12 18:21:05,5420.0,01:30:20
44247,3,Recirculacion,2023-02-12 21:44:40,5460.0,01:31:00
44247,3,Recirculacion,2023-02-13 01:54:20,4260.0,01:11:00
44247,3,Recirculacion,2023-02-13 04:45:05,5055.0,01:24:15
44247,3,Recirculacion,2023-02-13 08:49:10,16865.0,04:41:05
44247,3,Recirculacion,2023-02-14 01:52:15,6100.0,01:41:40
44247,3,Recirculacion,2023-02-14 05:03:15,3855.0,01:04:15
44247,4,Global,2023-02-11 10:19:25,7390.0,02:03:10
44247,4,Global,2023-02-11 20:49:30,34245.0,09:30:45
44247,4,Global,2023-02-12 04:28:05,27215.0,07:33:35
44247,4,Global,2023-02-12 07:41:10,11395.0,03:09:55
44247,4,Global,2023-02-12 15:19:00,27330.0,07:35:30
44247,4,Global,2023-02-12 19:51:25,15705.0,04:21:45
44247,4,Global,2023-02-12 23:15:40,12140.0,03:22:20
44247,4,Global,2023-02-13 03:05:20,13670.0,03:47:50
44247,4,Global,2023-02-13 06:09:20,10930.0,03:02:10
44247,4,Global,2023-02-13 13:30:15,26345.0,07:19:05
44247,4,Global,2023-02-13 22:33:35,7735.0,02:08:55
44247,4,Global,2023-02-14 03:33:55,18020.0,05:00:20
44247,4,Global,2023-02-14 06:07:30,9215.0,02:33:35
44258,0,Operating,2023-02-11 10:19:25,3560.0,00:59:20
44258,0,Operating,2023-02-11 20:49:30,300.0,00:05:00
44258,0,Operating,2023-02-12 04:28:05,190.0,00:03:10
44258,0,Operating,2023-02-12 07:41:10,140.0,00:02:20
44258,0,Operating,2023-02-12 15:19:00,640.0,00:10:40
44258,0,Operating,2023-02-12 19:51:25,115.0,00:01:55
44258,0,Operating,2023-02-12 23:15:40,110.0,00:01:50
44258,0,Operating,2023-02-13 03:05:20,110.0,00:01:50
44258,0,Operating,2023-02-13 06:09:20,110.0,00:01:50
44258,0,Operating,2023-02-13 13:30:15,24865.0,06:54:25
44258,0,Operating,2023-02-13 22:33:35,0.0,00:00:00
44258,0,Operating,2023-02-14 03:33:55,0.0,00:00:00
44258,1,Inicio,2023-02-11 08:16:15,10.0,00:00:10
44258,1,Inicio,2023-02-11 11:18:45,335.0,00:05:35
44258,1,Inicio,2023-02-11 20:54:30,115.0,00:01:55
44258,1,Inicio,2023-02-12 04:31:15,40.0,00:00:40
44258,1,Inicio,2023-02-12 07:43:30,115.0,00:01:55
44258,1,Inicio,2023-02-12 15:29:40,20.0,00:00:20
44258,1,Inicio,2023-02-12 19:53:20,120.0,00:02:00
44258,1,Inicio,2023-02-12 23:17:30,120.0,00:02:00
44258,1,Inicio,2023-02-13 03:07:10,120.0,00:02:00
44258,1,Inicio,2023-02-13 06:11:10,115.0,00:01:55
44258,1,Inicio,2023-02-13 20:24:40,410.0,00:06:50
44258,1,Inicio,2023-02-13 22:33:35,70.0,00:01:10
44258,1,Inicio,2023-02-14 03:33:55,10.0,00:00:10
44258,2,Medicion,2023-02-11 08:16:25,7370.0,02:02:50
44258,2,Medicion,2023-02-11 11:24:20,5925.0,01:38:45
44258,2,Medicion,2023-02-11 20:56:25,10165.0,02:49:25
44258,2,Medicion,2023-02-12 04:31:55,8010.0,02:13:30
44258,2,Medicion,2023-02-12 07:45:25,5785.0,01:36:25
44258,2,Medicion,2023-02-12 15:30:00,10265.0,02:51:05
44258,2,Medicion,2023-02-12 19:55:20,6560.0,01:49:20
44258,2,Medicion,2023-02-12 23:19:30,9290.0,02:34:50
44258,2,Medicion,2023-02-13 03:09:10,5755.0,01:35:55
44258,2,Medicion,2023-02-13 06:13:05,9365.0,02:36:05
44258,2,Medicion,2023-02-13 20:31:30,19245.0,05:20:45
44258,2,Medicion,2023-02-13 22:34:45,11850.0,03:17:30
44258,2,Medicion,2023-02-14 03:34:05,5350.0,01:29:10
44258,3,Recirculacion,2023-02-11 10:19:15,10.0,00:00:10
44258,3,Recirculacion,2023-02-11 13:03:05,27985.0,07:46:25
44258,3,Recirculacion,2023-02-11 23:45:50,16935.0,04:42:15
44258,3,Recirculacion,2023-02-12 06:45:25,3345.0,00:55:45
44258,3,Recirculacion,2023-02-12 09:21:50,21430.0,05:57:10
44258,3,Recirculacion,2023-02-12 18:21:05,5420.0,01:30:20
44258,3,Recirculacion,2023-02-12 21:44:40,5460.0,01:31:00
44258,3,Recirculacion,2023-02-13 01:54:20,4260.0,01:11:00
44258,3,Recirculacion,2023-02-13 04:45:05,5055.0,01:24:15
44258,3,Recirculacion,2023-02-13 08:49:10,16865.0,04:41:05
44258,3,Recirculacion,2023-02-14 01:52:15,6100.0,01:41:40
44258,3,Recirculacion,2023-02-14 05:03:15,3855.0,01:04:15
44258,4,Global,2023-02-11 10:19:25,7390.0,02:03:10
44258,4,Global,2023-02-11 20:49:30,34245.0,09:30:45
44258,4,Global,2023-02-12 04:28:05,27215.0,07:33:35
44258,4,Global,2023-02-12 07:41:10,11395.0,03:09:55
44258,4,Global,2023-02-12 15:19:00,27330.0,07:35:30
44258,4,Global,2023-02-12 19:51:25,15705.0,04:21:45
44258,4,Global,2023-02-12 23:15:40,12140.0,03:22:20
44258,4,Global,2023-02-13 03:05:20,13670.0,03:47:50
44258,4,Global,2023-02-13 06:09:20,10930.0,03:02:10
44258,4,Global,2023-02-13 13:30:15,26345.0,07:19:05
44258,4,Global,2023-02-13 22:33:35,7735.0,02:08:55
44258,4,Global,2023-02-14 03:33:55,18020.0,05:00:20
44258,4,Global,2023-02-14 06:07:30,9215.0,02:33:35
44259,0,Operating,2023-02-11 10:19:25,3560.0,00:59:20
44259,0,Operating,2023-02-11 20:49:30,300.0,00:05:00
44259,0,Operating,2023-02-12 04:28:05,190.0,00:03:10
44259,0,Operating,2023-02-12 07:41:10,140.0,00:02:20
44259,0,Operating,2023-02-12 15:19:00,640.0,00:10:40
44259,0,Operating,2023-02-12 19:51:25,115.0,00:01:55
44259,0,Operating,2023-02-12 23:15:40,110.0,00:01:50
44259,0,Operating,2023-02-13 03:05:20,110.0,00:01:50
44259,0,Operating,2023-02-13 06:09:20,110.0,00:01:50
44259,0,Operating,2023-02-13 13:30:15,24865.0,06:54:25
44259,0,Operating,2023-02-13 22:33:35,0.0,00:00:00
44259,0,Operating,2023-02-14 03:33:55,0.0,00:00:00
44259,1,Inicio,2023-02-11 08:16:15,10.0,00:00:10
44259,1,Inicio,2023-02-11 11:18:45,335.0,00:05:35
44259,1,Inicio,2023-02-11 20:54:30,115.0,00:01:55
44259,1,Inicio,2023-02-12 04:31:15,40.0,00:00:40
44259,1,Inicio,2023-02-12 07:43:30,115.0,00:01:55
44259,1,Inicio,2023-02-12 15:29:40,20.0,00:00:20
44259,1,Inicio,2023-02-12 19:53:20,120.0,00:02:00
44259,1,Inicio,2023-02-12 23:17:30,120.0,00:02:00
44259,1,Inicio,2023-02-13 03:07:10,120.0,00:02:00
44259,1,Inicio,2023-02-13 06:11:10,115.0,00:01:55
44259,1,Inicio,2023-02-13 20:24:40,410.0,00:06:50
44259,1,Inicio,2023-02-13 22:33:35,70.0,00:01:10
44259,1,Inicio,2023-02-14 03:33:55,10.0,00:00:10
44259,2,Medicion,2023-02-11 08:16:25,7370.0,02:02:50
44259,2,Medicion,2023-02-11 11:24:20,5925.0,01:38:45
44259,2,Medicion,2023-02-11 20:56:25,10165.0,02:49:25
44259,2,Medicion,2023-02-12 04:31:55,8010.0,02:13:30
44259,2,Medicion,2023-02-12 07:45:25,5785.0,01:36:25
44259,2,Medicion,2023-02-12 15:30:00,10265.0,02:51:05
44259,2,Medicion,2023-02-12 19:55:20,6560.0,01:49:20
44259,2,Medicion,2023-02-12 23:19:30,9290.0,02:34:50
44259,2,Medicion,2023-02-13 03:09:10,5755.0,01:35:55
44259,2,Medicion,2023-02-13 06:13:05,9365.0,02:36:05
44259,2,Medicion,2023-02-13 20:31:30,19245.0,05:20:45
44259,2,Medicion,2023-02-13 22:34:45,11850.0,03:17:30
44259,2,Medicion,2023-02-14 03:34:05,5350.0,01:29:10
44259,3,Recirculacion,2023-02-11 10:19:15,10.0,00:00:10
44259,3,Recirculacion,2023-02-11 13:03:05,27985.0,07:46:25
44259,3,Recirculacion,2023-02-11 23:45:50,16935.0,04:42:15
44259,3,Recirculacion,2023-02-12 06:45:25,3345.0,00:55:45
44259,3,Recirculacion,2023-02-12 09:21:50,21430.0,05:57:10
44259,3,Recirculacion,2023-02-12 18:21:05,5420.0,01:30:20
44259,3,Recirculacion,2023-02-12 21:44:40,5460.0,01:31:00
44259,3,Recirculacion,2023-02-13 01:54:20,4260.0,01:11:00
44259,3,Recirculacion,2023-02-13 04:45:05,5055.0,01:24:15
44259,3,Recirculacion,2023-02-13 08:49:10,16865.0,04:41:05
44259,3,Recirculacion,2023-02-14 01:52:15,6100.0,01:41:40
44259,3,Recirculacion,2023-02-14 05:03:15,3855.0,01:04:15
44259,4,Global,2023-02-11 10:19:25,7390.0,02:03:10
44259,4,Global,2023-02-11 20:49:30,34245.0,09:30:45
44259,4,Global,2023-02-12 04:28:05,27215.0,07:33:35
44259,4,Global,2023-02-12 07:41:10,11395.0,03:09:55
44259,4,Global,2023-02-12 15:19:00,27330.0,07:35:30
44259,4,Global,2023-02-12 19:51:25,15705.0,04:21:45
44259,4,Global,2023-02-12 23:15:40,12140.0,03:22:20
44259,4,Global,2023-02-13 03:05:20,13670.0,03:47:50
44259,4,Global,2023-02-13 06:09:20,10930.0,03:02:10
44259,4,Global,2023-02-13 13:30:15,26345.0,07:19:05
44259,4,Global,2023-02-13 22:33:35,7735.0,02:08:55
44259,4,Global,2023-02-14 03:33:55,18020.0,05:00:20
44259,4,Global,2023-02-14 06:07:30,9215.0,02:33:35
44268,0,Operating,2023-02-11 10:19:25,3560.0,00:59:20
44268,0,Operating,2023-02-11 20:49:30,300.0,00:05:00
44268,0,Operating,2023-02-12 04:28:05,190.0,00:03:10
44268,0,Operating,2023-02-12 07:41:10,140.0,00:02:20
44268,0,Operating,2023-02-12 15:19:00,640.0,00:10:40
44268,0,Operating,2023-02-12 19:51:25,115.0,00:01:55
44268,0,Operating,2023-02-12 23:15:40,110.0,00:01:50
44268,0,Operating,2023-02-13 03:05:20,110.0,00:01:50
44268,0,Operating,2023-02-13 06:09:20,110.0,00:01:50
44268,0,Operating,2023-02-13 13:30:15,24865.0,06:54:25
44268,0,Operating,2023-02-13 22:33:35,0.0,00:00:00
44268,0,Operating,2023-02-14 03:33:55,0.0,00:00:00
44268,1,Inicio,2023-02-11 08:16:15,10.0,00:00:10
44268,1,Inicio,2023-02-11 11:18:45,335.0,00:05:35
44268,1,Inicio,2023-02-11 20:54:30,115.0,00:01:55
44268,1,Inicio,2023-02-12 04:31:15,40.0,00:00:40
44268,1,Inicio,2023-02-12 07:43:30,115.0,00:01:55
44268,1,Inicio,2023-02-12 15:29:40,20.0,00:00:20
44268,1,Inicio,2023-02-12 19:53:20,120.0,00:02:00
44268,1,Inicio,2023-02-12 23:17:30,120.0,00:02:00
44268,1,Inicio,2023-02-13 03:07:10,120.0,00:02:00
44268,1,Inicio,2023-02-13 06:11:10,115.0,00:01:55
44268,1,Inicio,2023-02-13 20:24:40,410.0,00:06:50
44268,1,Inicio,2023-02-13 22:33:35,70.0,00:01:10
44268,1,Inicio,2023-02-14 03:33:55,10.0,00:00:10
44268,2,Medicion,2023-02-11 08:16:25,7370.0,02:02:50
44268,2,Medicion,2023-02-11 11:24:20,5925.0,01:38:45
44268,2,Medicion,2023-02-11 20:56:25,10165.0,02:49:25
44268,2,Medicion,2023-02-12 04:31:55,8010.0,02:13:30
44268,2,Medicion,2023-02-12 07:45:25,5785.0,01:36:25
44268,2,Medicion,2023-02-12 15:30:00,10265.0,02:51:05
44268,2,Medicion,2023-02-12 19:55:20,6560.0,01:49:20
44268,2,Medicion,2023-02-12 23:19:30,9290.0,02:34:50
44268,2,Medicion,2023-02-13 03:09:10,5755.0,01:35:55
44268,2,Medicion,2023-02-13 06:13:05,9365.0,02:36:05
44268,2,Medicion,2023-02-13 20:31:30,19245.0,05:20:45
44268,2,Medicion,2023-02-13 22:34:45,11850.0,03:17:30
44268,2,Medicion,2023-02-14 03:34:05,5350.0,01:29:10
44268,3,Recirculacion,2023-02-11 10:19:15,10.0,00:00:10
44268,3,Recirculacion,2023-02-11 13:03:05,27985.0,07:46:25
44268,3,Recirculacion,2023-02-11 23:45:50,16935.0,04:42:15
44268,3,Recirculacion,2023-02-12 06:45:25,3345.0,00:55:45
44268,3,Recirculacion,2023-02-12 09:21:50,21430.0,05:57:10
44268,3,Recirculacion,2023-02-12 18:21:05,5420.0,01:30:20
44268,3,Recirculacion,2023-02-12 21:44:40,5460.0,01:31:00
44268,3,Recirculacion,2023-02-13 01:54:20,4260.0,01:11:00
44268,3,Recirculacion,2023-02-13 04:45:05,5055.0,01:24:15
44268,3,Recirculacion,2023-02-13 08:49:10,16865.0,04:41:05
44268,3,Recirculacion,2023-02-14 01:52:15,6100.0,01:41:40
44268,3,Recirculacion,2023-02-14 05:03:15,3855.0,01:04:15
44268,4,Global,2023-02-11 10:19:25,7390.0,02:03:10
44268,4,Global,2023-02-11 20:49:30,34245.0,09:30:45
44268,4,Global,2023-02-12 04:28:05,27215.0,07:33:35
44268,4,Global,2023-02-12 07:41:10,11395.0,03:09:55
44268,4,Global,2023-02-12 15:19:00,27330.0,07:35:30
44268,4,Global,2023-02-12 19:51:25,15705.0,04:21:45
44268,4,Global,2023-02-12 23:15:40,12140.0,03:22:20
44268,4,Global,2023-02-13 03:05:20,13670.0,03:47:50
44268,4,Global,2023-02-13 06:09:20,10930.0,03:02:10
44268,4,Global,2023-02-13 13:30:15,26345.0,07:19:05
44268,4,Global,2023-02-13 22:33:35,7735.0,02:08:55
44268,4,Global,2023-02-14 03:33:55,18020.0,05:00:20
44268,4,Global,2023-02-14 06:07:30,9215.0,02:33:35
44289,0,Operating,2023-02-11 10:19:25,3560.0,00:59:20
44289,0,Operating,2023-02-11 20:49:30,300.0,00:05:00
44289,0,Operating,2023-02-12 04:28:05,190.0,00:03:10
44289,0,Operating,2023-02-12 07:41:10,140.0,00:02:20
44289,0,Operating,2023-02-12 15:19:00,640.0,00:10:40
44289,0,Operating,2023-02-12 19:51:25,115.0,00:01:55
44289,0,Operating,2023-02-12 23:15:40,110.0,00:01:50
44289,0,Operating,2023-02-13 03:05:20,110.0,00:01:50
44289,0,Operating,2023-02-13 06:09:20,110.0,00:01:50
44289,0,Operating,2023-02-13 13:30:15,24865.0,06:54:25
44289,0,Operating,2023-02-13 22:33:35,0.0,00:00:00
44289,0,Operating,2023-02-14 03:33:55,0.0,00:00:00
44289,1,Inicio,2023-02-11 08:16:15,10.0,00:00:10
44289,1,Inicio,2023-02-11 11:18:45,335.0,00:05:35
44289,1,Inicio,2023-02-11 20:54:30,115.0,00:01:55
44289,1,Inicio,2023-02-12 04:31:15,40.0,00:00:40
44289,1,Inicio,2023-02-12 07:43:30,115.0,00:01:55
44289,1,Inicio,2023-02-12 15:29:40,20.0,00:00:20
44289,1,Inicio,2023-02-12 19:53:20,120.0,00:02:00
44289,1,Inicio,2023-02-12 23:17:30,120.0,00:02:00
44289,1,Inicio,2023-02-13 03:07:10,120.0,00:02:00
44289,1,Inicio,2023-02-13 06:11:10,115.0,00:01:55
44289,1,Inicio,2023-02-13 20:24:40,410.0,00:06:50
44289,1,Inicio,2023-02-13 22:33:35,70.0,00:01:10
44289,1,Inicio,2023-02-14 03:33:55,10.0,00:00:10
44289,2,Medicion,2023-02-11 08:16:25,7370.0,02:02:50
44289,2,Medicion,2023-02-11 11:24:20,5925.0,01:38:45
44289,2,Medicion,2023-02-11 20:56:25,10165.0,02:49:25
44289,2,Medicion,2023-02-12 04:31:55,8010.0,02:13:30
44289,2,Medicion,2023-02-12 07:45:25,5785.0,01:36:25
44289,2,Medicion,2023-02-12 15:30:00,10265.0,02:51:05
44289,2,Medicion,2023-02-12 19:55:20,6560.0,01:49:20
44289,2,Medicion,2023-02-12 23:19:30,9290.0,02:34:50
44289,2,Medicion,2023-02-13 03:09:10,5755.0,01:35:55
44289,2,Medicion,2023-02-13 06:13:05,9365.0,02:36:05
44289,2,Medicion,2023-02-13 20:31:30,19245.0,05:20:45
44289,2,Medicion,2023-02-13 22:34:45,11850.0,03:17:30
44289,2,Medicion,2023-02-14 03:34:05,5350.0,01:29:10
44289,3,Recirculacion,2023-02-11 10:19:15,10.0,00:00:10
